node_id,node_type,name,scenario
EM_AT2038_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2038-A_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2038-A_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2040_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2040_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2041_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2041_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2042_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2042_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2043_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2043_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2044-A_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2044-A_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2045_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2045_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2046_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2046_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2047_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2047_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_4B_L1_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_4B_L1_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4029_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4029_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4029-A_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4029-A_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4029-B_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4029-B_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2044_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2044_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2048_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2048_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3041_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3041_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3001_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3001_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3002_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3002_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3003(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3003(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3003(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3003(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3005_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3005_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3043_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3043_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1029_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1029_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1030_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1030_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_3E_L1_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_3E_L1_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_3E_L2_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_3E_L2_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2009_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2009_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2010_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2010_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2011_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2011_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2012_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2012_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2049(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2049(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT2049(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT2049(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(3)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(3)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(4)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(4)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(5)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(5)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(6)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(6)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(7)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(7)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3047(8)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3047(8)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3049_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3049_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3010_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3010_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3013_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3013_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3042_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3042_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3038(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3038(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3038(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3038(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3037-D_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3037-D_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3039(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3039(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3039(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3039(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3040(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3040(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3040(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3040(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1025_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1025_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1026_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1026_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1031_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1031_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1032_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1032_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1035_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1035_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3044(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3044(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3044(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3044(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3046(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3046(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3045(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3045(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3045(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3045(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0032_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0032_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0032-1_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0032-1_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0021_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0021_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0025_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0025_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0026(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0026(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0026(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0026(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0027_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0027_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0029_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0029_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0041_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0041_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0044_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0044_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_KT0045(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_KT0045(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4030_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4030_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4030-1_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4030-1_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4024_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4024_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4022(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4022(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4022(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4022(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4022-1_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4022-1_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4022-2_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4022-2_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4023_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4023_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4027-A_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4027-A_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4016_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4016_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4020_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4020_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4021_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4021_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4034_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4034_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4019_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4019_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4032_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4032_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4032(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4032(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4032(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4032(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4002_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4002_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4003_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4003_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(10)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(10)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(11)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(11)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(12)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(12)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(3)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(3)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(4)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(4)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(5)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(5)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(6)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(6)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(7)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(7)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(8)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(8)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038(9)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038(9)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT5041_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT5041_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT5037_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT5037_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT5014(3)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT5014(3)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT5039_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT5039_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT5043_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT5043_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT6011(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT6011(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT6011(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT6011(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT6015_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT6015_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT3035_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT3035_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1039_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT1039_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4025_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4025_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4018_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4018_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4018-A(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4018-A(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4018-A(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4018-A(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4018-A(4)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4018-A(4)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4039_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4039_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4039(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4039(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4039(2)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4039(2)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4039(3)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4039(3)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT5041-1_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT5041-1_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4035_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4035_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4035(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4035(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4035(3)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4035(3)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4035(5)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4035(5)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4031(1)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4031(1)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4031(3)_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4031(3)_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4038_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4038_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_BT1010_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_BT1010_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_BT1011_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_BT1011_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_BT1012_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_BT1012_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4010_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4010_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4010-B_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4010-B_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT4009-A_2023-11,EnergyFlow,Electricity_2023-11,Carbon_SIDCM
EM_AT4009-A_2023-11,EmissionRecord,OperationalCarbon_2023-11,Carbon_SIDCM
EF_AT1018_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1018_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1019_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1019_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1020_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1020_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AN1022_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AN1022_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1023_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1023_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1040_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1040_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1040(1)_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1040(1)_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1040(2)_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1040(2)_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1042_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1042_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1044_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1044_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1017_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1017_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AN1024_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AN1024_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1038(1)_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1038(1)_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1038(2)_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1038(2)_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1033_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1033_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1027(1)_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1027(1)_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
EF_AT1034_2023-12,EnergyFlow,Electricity_2023-12,Carbon_SIDCM
EM_AT1034_2023-12,EmissionRecord,OperationalCarbon_2023-12,Carbon_SIDCM
